iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
8;1;8;4;normal;1;9ee7b5b56961;move;;;30;55;;;;;;;;;;True;False;False;True;;ok;16476.029440345977;15408.32358934798;15408.32358934798;15408.32358934798;40;15408.32358934798;288.5009;1067.705850997998;Evaluated;9.2993;0.6234;64;True;2;duplicate_for_same_parent_sequence
8;1;8;5;normal;1;9ee7b5b56961;move;;;28;15;;;;;;;;;;True;False;False;True;;ok;18068.403912374193;15408.32358934798;15408.32358934798;15408.32358934798;41;15408.32358934798;294.6514;2660.0803230262136;Evaluated;5.5246;0.6245;64;True;1;
8;1;8;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15408.32358934798;15408.32358934798;41;15408.32358934798;294.652;;IterationSummary;;;;;;
9;1;9;1;normal;2;9ee7b5b56961;move;;;3;8;;;;;;;;;;True;False;False;False;;ok;18335.17868305231;15408.32358934798;15408.32358934798;15408.32358934798;42;15408.32358934798;301.3953;2926.855093704329;Evaluated;6.1078;0.6297;64;True;1;
9;1;9;2;normal;2;9ee7b5b56961;swap;18;30;;;;;;;;;;;;True;False;False;True;;ok;17819.216466020844;15408.32358934798;15408.32358934798;15408.32358934798;43;15408.32358934798;311.3359;2410.892876672864;Evaluated;9.3128;0.6246;64;True;2;duplicate_for_same_parent_sequence
9;1;9;3;normal;2;9ee7b5b56961;move;;;25;35;;;;;;;;;;True;False;False;True;;ok;16431.096462615864;15408.32358934798;15408.32358934798;15408.32358934798;44;15408.32358934798;321.7488;1022.7728732678843;Evaluated;9.7827;0.6275;64;True;2;duplicate_for_same_parent_sequence
9;1;9;4;normal;2;9ee7b5b56961;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15677.398053210176;15408.32358934798;15408.32358934798;15408.32358934798;45;15408.32358934798;328.0043;269.07446386219635;Evaluated;5.6283;0.6244;64;True;1;
9;1;9;5;normal;2;9ee7b5b56961;move;;;8;16;;;;;;;;;;True;False;False;False;;ok;17951.623879655035;15408.32358934798;15408.32358934798;15408.32358934798;46;15408.32358934798;334.2137;2543.3002903070555;Evaluated;5.5849;0.6219;64;True;1;
9;1;9;;normal;3;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15408.32358934798;15408.32358934798;46;15408.32358934798;334.2163;;IterationSummary;;;;;;
10;1;10;1;diversification;3;9ee7b5b56961;move;;;7;20;;;;;;;;;;True;False;False;True;;ok;17779.085867734066;15408.32358934798;15408.32358934798;15408.32358934798;47;15408.32358934798;340.8373;2370.762278386086;Evaluated;5.9838;0.6241;64;True;1;
10;1;10;2;diversification;3;9ee7b5b56961;reinsert_block;;;;;;;18;23;5;;;;;True;False;False;True;;ok;18512.365694218974;15408.32358934798;15408.32358934798;15408.32358934798;48;15408.32358934798;347.4669;3104.042104870994;Evaluated;6.0035;0.6227;64;True;1;
10;1;10;3;diversification;3;9ee7b5b56961;swap;35;40;;;;;;;;;;;;True;False;False;False;;ok;16243.4022803091;15408.32358934798;15408.32358934798;15408.32358934798;49;15408.32358934798;353.7064;835.0786909611197;Evaluated;5.6162;0.6214;64;True;1;
10;1;10;4;diversification;3;9ee7b5b56961;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15578.22651676001;15408.32358934798;15408.32358934798;15408.32358934798;50;15408.32358934798;359.9376;169.9029274120312;Evaluated;5.6085;0.6221;64;True;1;
10;1;10;5;diversification;3;9ee7b5b56961;swap;3;7;;;;;;;;;;;;True;False;False;False;;ok;17411.826430325505;15408.32358934798;15408.32358934798;15408.32358934798;51;15408.32358934798;369.8227;2003.502840977526;Evaluated;9.2598;0.6246;64;True;2;duplicate_for_same_parent_sequence
10;1;10;6;diversification;3;9ee7b5b56961;move;;;30;45;;;;;;;;;;True;False;False;True;;ok;16430.606544711594;15408.32358934798;15408.32358934798;15408.32358934798;52;15408.32358934798;379.864;1022.2829553636147;Evaluated;9.4141;0.6263;64;True;2;duplicate_for_same_parent_sequence
10;1;10;7;diversification;3;9ee7b5b56961;move;;;30;50;;;;;;;;;;True;False;False;True;;ok;16835.994669069965;15408.32358934798;15408.32358934798;15408.32358934798;53;15408.32358934798;393.7054;1427.6710797219857;Evaluated;13.2099;0.6284;64;True;3;duplicate_for_same_parent_sequence
10;1;10;8;diversification;3;9ee7b5b56961;swap;25;30;;;;;;;;;;;;True;False;False;False;;ok;18081.004630604326;15408.32358934798;15408.32358934798;15408.32358934798;54;15408.32358934798;403.6569;2672.6810412563464;Evaluated;9.3269;0.6219;64;True;2;duplicate_for_same_parent_sequence
10;1;10;9;diversification;3;9ee7b5b56961;move;;;28;35;;;;;;;;;;True;False;False;False;;ok;16680.631457165146;15408.32358934798;15408.32358934798;15408.32358934798;55;15408.32358934798;409.9026;1272.307867817166;Evaluated;5.6194;0.6238;64;True;1;
10;1;10;10;diversification;3;9ee7b5b56961;move;;;40;50;;;;;;;;;;True;False;False;True;;ok;15401.31487729195;15408.32358934798;15408.32358934798;15408.32358934798;56;15408.32358934798;416.2503;-7.008712056029253;Evaluated;5.7218;0.6231;64;True;1;
10;1;10;;diversification;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15401.31487729195;15401.31487729195;56;15401.31487729195;416.2589;;IterationSummary;;;;;;
11;1;11;1;normal;0;509844bde9db;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;16830.510036432464;15401.31487729195;15401.31487729195;15401.31487729195;57;15401.31487729195;422.8837;1429.195159140514;Evaluated;5.9935;0.6234;64;True;1;
11;1;11;2;normal;0;509844bde9db;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;17482.175617263307;15401.31487729195;15401.31487729195;15401.31487729195;58;15401.31487729195;429.1992;2080.8607399713565;Evaluated;5.69;0.6247;64;True;1;
11;1;11;3;normal;0;509844bde9db;reinsert_block;;;;;;;34;38;20;;;;;True;False;False;True;;ok;17251.67504399769;15401.31487729195;15401.31487729195;15401.31487729195;59;15401.31487729195;436.2349;1850.3601667057392;Evaluated;6.4082;0.6269;64;True;1;
11;1;11;4;normal;0;509844bde9db;move;;;52;49;;;;;;;;;;True;False;False;False;;ok;15488.262879110398;15401.31487729195;15401.31487729195;15401.31487729195;60;15401.31487729195;442.4538;86.94800181844766;Evaluated;5.5941;0.6225;64;True;1;
11;1;11;5;normal;0;509844bde9db;move;;;10;35;;;;;;;;;;True;False;False;True;;ok;15402.395408255064;15401.31487729195;15401.31487729195;15401.31487729195;61;15401.31487729195;448.6524;1.0805309631141427;Evaluated;5.5733;0.6246;64;True;1;
11;1;11;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15401.31487729195;15401.31487729195;61;15401.31487729195;448.6556;;IterationSummary;;;;;;
12;1;12;1;normal;1;509844bde9db;move;;;10;25;;;;;;;;;;True;False;False;True;;ok;15481.236618619883;15401.31487729195;15401.31487729195;15401.31487729195;62;15401.31487729195;455.2531;79.92174132793298;Evaluated;5.9527;0.6299;64;True;1;
12;1;12;2;normal;1;509844bde9db;swap;17;25;;;;;;;;;;;;True;False;False;False;;ok;15401.31487729195;15401.31487729195;15401.31487729195;15401.31487729195;63;15401.31487729195;461.7563;0.0;Evaluated;5.8763;0.6259;64;True;1;
12;1;12;3;normal;1;509844bde9db;reinsert_block;;;;;;;34;38;25;;;;;True;False;False;True;;ok;15636.68773108327;15401.31487729195;15401.31487729195;15401.31487729195;64;15401.31487729195;468.6278;235.37285379131936;Evaluated;6.2438;0.6244;64;True;1;
12;1;12;4;normal;1;509844bde9db;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15681.656325585574;15401.31487729195;15401.31487729195;15401.31487729195;65;15401.31487729195;475.1264;280.3414482936241;Evaluated;5.8708;0.6261;64;True;1;
12;1;12;5;normal;1;509844bde9db;move;;;25;40;;;;;;;;;;True;False;False;True;;ok;15407.209123843317;15401.31487729195;15401.31487729195;15401.31487729195;66;15401.31487729195;481.3701;5.89424655136645;Evaluated;5.6167;0.6243;64;True;1;
12;1;12;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15401.31487729195;15401.31487729195;66;15401.31487729195;481.3733;;IterationSummary;;;;;;
13;1;13;1;normal;2;509844bde9db;move;;;7;2;;;;;;;;;;True;False;False;False;;ok;18374.32175819753;15401.31487729195;15401.31487729195;15401.31487729195;67;15401.31487729195;491.9473;2973.0068809055792;Evaluated;9.9374;0.6228;64;True;2;duplicate_for_same_parent_sequence
13;1;13;2;normal;2;509844bde9db;move;;;20;25;;;;;;;;;;True;False;False;False;;ok;17934.18620033606;15401.31487729195;15401.31487729195;15401.31487729195;68;15401.31487729195;502.3682;2532.871323044108;Evaluated;9.7934;0.6247;64;True;2;duplicate_for_same_parent_sequence
13;1;13;3;normal;2;509844bde9db;move;;;15;20;;;;;;;;;;True;False;False;False;;ok;15422.116806437565;15401.31487729195;15401.31487729195;15401.31487729195;69;15401.31487729195;512.9362;20.80192914561485;Evaluated;9.9428;0.6224;64;True;2;duplicate_for_same_parent_sequence
13;1;13;4;normal;2;509844bde9db;move;;;29;35;;;;;;;;;;True;False;False;False;;ok;16831.536049201037;15401.31487729195;15401.31487729195;15401.31487729195;70;15401.31487729195;522.8953;1430.2211719090865;Evaluated;9.3343;0.6234;64;True;2;duplicate_for_same_parent_sequence
13;1;13;5;normal;2;509844bde9db;move;;;20;30;;;;;;;;;;True;False;False;True;;ok;17799.11181469827;15401.31487729195;15401.31487729195;15401.31487729195;71;15401.31487729195;528.9335;2397.7969374063196;Evaluated;5.404;0.6311;64;True;1;
13;1;13;;normal;3;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15401.31487729195;15401.31487729195;71;15401.31487729195;528.9376;;IterationSummary;;;;;;
14;1;14;1;diversification;3;509844bde9db;move;;;34;18;;;;;;;;;;True;False;False;True;;ok;17546.21622114067;15401.31487729195;15401.31487729195;15401.31487729195;72;15401.31487729195;539.3972;2144.901343848718;Evaluated;9.8272;0.6249;64;True;2;duplicate_for_same_parent_sequence
14;1;14;2;diversification;3;509844bde9db;reinsert_block;;;;;;;20;24;15;;;;;True;False;False;False;;ok;18981.304543046248;15401.31487729195;15401.31487729195;15401.31487729195;73;15401.31487729195;546.0702;3579.9896657542977;Evaluated;6.0445;0.6257;64;True;1;
14;1;14;3;diversification;3;509844bde9db;swap;35;42;;;;;;;;;;;;True;False;False;False;;ok;15401.31487729195;15401.31487729195;15401.31487729195;15401.31487729195;74;15401.31487729195;552.3632;0.0;Evaluated;5.6644;0.6248;64;True;1;
14;1;14;4;diversification;3;509844bde9db;move;;;60;55;;;;;;;;;;True;False;False;False;;ok;15603.655787195677;15401.31487729195;15401.31487729195;15401.31487729195;75;15401.31487729195;562.451;202.34090990372715;Evaluated;9.4596;0.6274;64;True;2;duplicate_for_same_parent_sequence
14;1;14;5;diversification;3;509844bde9db;move;;;30;15;;;;;;;;;;True;False;False;True;;ok;18721.06563579986;15401.31487729195;15401.31487729195;15401.31487729195;76;15401.31487729195;572.4425;3319.7507585079093;Evaluated;9.3608;0.6281;64;True;2;duplicate_for_same_parent_sequence
14;1;14;6;diversification;3;509844bde9db;move;;;35;15;;;;;;;;;;True;False;False;True;;ok;17553.39578213795;15401.31487729195;15401.31487729195;15401.31487729195;77;15401.31487729195;582.5841;2152.0809048460014;Evaluated;9.5122;0.627;64;True;2;duplicate_for_same_parent_sequence
14;1;14;7;diversification;3;509844bde9db;move;;;8;20;;;;;;;;;;True;False;False;True;;ok;17024.292010032885;15401.31487729195;15401.31487729195;15401.31487729195;78;15401.31487729195;592.3966;1622.9771327409344;Evaluated;9.183;0.6263;64;True;2;duplicate_for_same_parent_sequence
14;1;14;8;diversification;3;509844bde9db;move;;;8;16;;;;;;;;;;True;False;False;False;;ok;17931.273629840103;15401.31487729195;15401.31487729195;15401.31487729195;79;15401.31487729195;598.5855;2529.958752548153;Evaluated;5.5599;0.6254;64;True;1;
14;1;14;9;diversification;3;509844bde9db;move;;;17;30;;;;;;;;;;True;False;False;True;;ok;15423.046571026825;15401.31487729195;15401.31487729195;15401.31487729195;80;15401.31487729195;604.5808;21.73169373487508;Evaluated;5.368;0.6246;64;True;1;
14;1;14;10;diversification;3;509844bde9db;swap;41;52;;;;;;;;;;;;True;False;False;False;;ok;15422.556872614143;15401.31487729195;15401.31487729195;15401.31487729195;81;15401.31487729195;614.6908;21.24199532219245;Evaluated;9.4808;0.6265;64;True;2;duplicate_for_same_parent_sequence
14;1;14;;diversification;4;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15401.31487729195;15401.31487729195;81;15401.31487729195;614.6937;;IterationSummary;;;;;;
15;1;15;1;diversification;4;509844bde9db;move;;;2;10;;;;;;;;;;True;False;False;False;;ok;18703.769638125686;15401.31487729195;15401.31487729195;15401.31487729195;82;15401.31487729195;621.4255;3302.454760833736;Evaluated;6.0906;0.63;64;True;1;
15;1;15;2;diversification;4;509844bde9db;reinsert_block;;;;;;;18;24;15;;;;;True;False;False;False;;ok;18025.421878658453;15401.31487729195;15401.31487729195;15401.31487729195;83;15401.31487729195;628.0821;2624.107001366503;Evaluated;6.0305;0.6231;64;True;1;
15;1;15;3;diversification;4;509844bde9db;swap;36;40;;;;;;;;;;;;True;False;False;False;;ok;16422.52601428807;15401.31487729195;15401.31487729195;15401.31487729195;84;15401.31487729195;638.2187;1021.2111369961185;Evaluated;9.5103;0.6253;64;True;2;duplicate_for_same_parent_sequence
15;1;15;4;diversification;4;509844bde9db;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15681.656325585574;15401.31487729195;15401.31487729195;15401.31487729195;85;15401.31487729195;644.5696;280.3414482936241;Evaluated;5.7191;0.6278;64;True;1;
15;1;15;5;diversification;4;509844bde9db;move;;;32;18;;;;;;;;;;True;False;False;True;;ok;17318.700515413144;15401.31487729195;15401.31487729195;15401.31487729195;86;15401.31487729195;654.5541;1917.3856381211936;Evaluated;9.3567;0.6248;64;True;2;duplicate_for_same_parent_sequence
15;1;15;6;diversification;4;509844bde9db;move;;;35;20;;;;;;;;;;True;False;False;True;;ok;17551.17983961263;15401.31487729195;15401.31487729195;15401.31487729195;87;15401.31487729195;664.6383;2149.8649623206784;Evaluated;9.4562;0.6247;64;True;2;duplicate_for_same_parent_sequence
15;1;15;7;diversification;4;509844bde9db;move;;;30;10;;;;;;;;;;True;False;False;True;;ok;17398.75482898937;15401.31487729195;15401.31487729195;15401.31487729195;88;15401.31487729195;678.4626;1997.4399516974208;Evaluated;13.1961;0.6256;64;True;3;duplicate_for_same_parent_sequence
15;1;15;8;diversification;4;509844bde9db;move;;;18;30;;;;;;;;;;True;False;False;True;;ok;17088.624932989864;15401.31487729195;15401.31487729195;15401.31487729195;89;15401.31487729195;692.2197;1687.3100556979134;Evaluated;13.1258;0.6278;64;True;3;duplicate_for_same_parent_sequence
15;1;15;9;diversification;4;509844bde9db;move;;;24;30;;;;;;;;;;True;False;False;False;;ok;16403.268613566448;15401.31487729195;15401.31487729195;15401.31487729195;90;15401.31487729195;698.5244;1001.9537362744977;Evaluated;5.6779;0.6237;64;True;1;
