iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
4;1;4;3;normal;0;be64b0457b8a;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16260.379826941977;15403.318827591169;15403.318827591169;15403.318827591169;19;15403.318827591169;148.3532;857.0609993508078;Evaluated;5.4893;2.4252;64;True;1;
4;1;4;4;normal;0;be64b0457b8a;move;;;53;48;;;;;;;;;;True;False;False;False;;ok;16698.769825905118;15403.318827591169;15403.318827591169;15403.318827591169;20;15403.318827591169;155.9998;1295.4509983139487;Evaluated;5.2196;2.4263;64;True;1;
4;1;4;5;normal;0;be64b0457b8a;move;;;30;25;;;;;;;;;;True;False;False;False;;ok;17607.57959695853;15403.318827591169;15403.318827591169;15403.318827591169;21;15403.318827591169;163.8411;2204.2607693673617;Evaluated;5.415;2.4255;64;True;1;
4;1;4;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15403.318827591169;15403.318827591169;21;15403.318827591169;163.8448;;IterationSummary;;;;;;
5;1;5;1;normal;1;be64b0457b8a;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;16171.448074741025;15403.318827591169;15403.318827591169;15403.318827591169;22;15403.318827591169;171.6555;768.1292471498564;Evaluated;5.3628;2.4315;64;True;1;
5;1;5;2;normal;1;be64b0457b8a;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16821.683875166433;15403.318827591169;15403.318827591169;15403.318827591169;23;15403.318827591169;179.2558;1418.3650475752638;Evaluated;5.1715;2.426;64;True;1;
5;1;5;3;normal;1;be64b0457b8a;reinsert_block;;;;;;;40;45;32;;;;;True;False;False;True;;ok;16004.648813637661;15403.318827591169;15403.318827591169;15403.318827591169;24;15403.318827591169;186.7874;601.3299860464922;Evaluated;5.3003;2.2281;64;True;1;
5;1;5;4;normal;1;be64b0457b8a;move;;;60;55;;;;;;;;;;True;False;False;False;;ok;15470.584242843055;15403.318827591169;15403.318827591169;15403.318827591169;25;15403.318827591169;197.6172;67.26541525188622;Evaluated;8.5998;2.2279;64;True;2;duplicate_for_same_parent_sequence
5;1;5;5;normal;1;be64b0457b8a;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15406.651739226998;15403.318827591169;15403.318827591169;15403.318827591169;26;15403.318827591169;205.0735;3.3329116358290776;Evaluated;5.2244;2.229;64;True;1;
5;1;5;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15403.318827591169;15403.318827591169;26;15403.318827591169;205.0745;;IterationSummary;;;;;;
6;1;6;1;normal;2;be64b0457b8a;move;;;7;3;;;;;;;;;;True;False;False;False;;ok;17451.973844484222;15403.318827591169;15403.318827591169;15403.318827591169;27;15403.318827591169;216.1535;2048.6550168930535;Evaluated;8.6476;2.424;64;True;2;duplicate_for_same_parent_sequence
6;1;6;2;normal;2;be64b0457b8a;swap;25;30;;;;;;;;;;;;True;False;False;False;;ok;17401.77808375904;15403.318827591169;15403.318827591169;15403.318827591169;28;15403.318827591169;223.8022;1998.459256167871;Evaluated;5.2224;2.4256;64;True;1;
6;1;6;3;normal;2;be64b0457b8a;reinsert_block;;;;;;;36;39;31;;;;;True;False;False;False;;ok;16717.96680335606;15403.318827591169;15403.318827591169;15403.318827591169;29;15403.318827591169;235.6213;1314.6479757648904;Evaluated;9.3892;2.4272;64;True;2;duplicate_for_same_parent_sequence
6;1;6;4;normal;2;be64b0457b8a;move;;;60;50;;;;;;;;;;True;False;False;True;;ok;15803.032160086213;15403.318827591169;15403.318827591169;15403.318827591169;30;15403.318827591169;246.4042;399.7133324950446;Evaluated;8.5566;2.2235;64;True;2;duplicate_for_same_parent_sequence
6;1;6;5;normal;2;be64b0457b8a;move;;;18;12;;;;;;;;;;True;False;False;False;;ok;17344.205126866604;15403.318827591169;15403.318827591169;15403.318827591169;31;15403.318827591169;261.0189;1940.8862992754348;Evaluated;12.1874;2.4247;64;True;3;duplicate_for_same_parent_sequence
6;1;6;;normal;3;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15403.318827591169;15403.318827591169;31;15403.318827591169;261.0196;;IterationSummary;;;;;;
7;1;7;1;diversification;3;be64b0457b8a;move;;;10;3;;;;;;;;;;True;False;False;False;;ok;17454.812937808092;15403.318827591169;15403.318827591169;15403.318827591169;32;15403.318827591169;268.9079;2051.494110216923;Evaluated;5.4503;2.4319;64;True;1;
7;1;7;2;diversification;3;be64b0457b8a;reinsert_block;;;;;;;20;25;10;;;;;True;False;False;True;;ok;16978.5337973513;15403.318827591169;15403.318827591169;15403.318827591169;33;15403.318827591169;276.9432;1575.2149697601326;Evaluated;5.6105;2.4241;64;True;1;
7;1;7;3;diversification;3;be64b0457b8a;swap;35;40;;;;;;;;;;;;True;False;False;False;;ok;15981.954307777412;15403.318827591169;15403.318827591169;15403.318827591169;34;15403.318827591169;284.2396;578.6354801862435;Evaluated;5.0641;2.2316;64;True;1;
7;1;7;4;diversification;3;be64b0457b8a;move;;;55;60;;;;;;;;;;True;False;False;False;;ok;15624.772278893719;15403.318827591169;15403.318827591169;15403.318827591169;35;15403.318827591169;295.2678;221.4534513025501;Evaluated;8.799;2.2263;64;True;2;duplicate_for_same_parent_sequence
7;1;7;5;diversification;3;be64b0457b8a;move;;;35;28;;;;;;;;;;True;False;False;False;;ok;16444.2757889804;15403.318827591169;15403.318827591169;15403.318827591169;36;15403.318827591169;303.2386;1040.9569613892327;Evaluated;5.5401;2.4278;64;True;1;
7;1;7;6;diversification;3;be64b0457b8a;move;;;40;35;;;;;;;;;;True;False;False;False;;ok;15618.8118584316;15403.318827591169;15403.318827591169;15403.318827591169;37;15403.318827591169;310.8754;215.49303084043095;Evaluated;5.4066;2.2275;64;True;1;
7;1;7;7;diversification;3;be64b0457b8a;move;;;40;50;;;;;;;;;;True;False;False;True;;ok;15627.433733226011;15403.318827591169;15403.318827591169;15403.318827591169;38;15403.318827591169;318.3113;224.11490563484222;Evaluated;5.2125;2.2206;64;True;1;
7;1;7;8;diversification;3;be64b0457b8a;move;;;20;15;;;;;;;;;;True;False;False;False;;ok;16765.488966407396;15403.318827591169;15403.318827591169;15403.318827591169;39;15403.318827591169;325.9873;1362.1701388162273;Evaluated;5.2484;2.4263;64;True;1;
7;1;7;9;diversification;3;be64b0457b8a;move;;;28;35;;;;;;;;;;True;False;False;False;;ok;16098.294820483863;15403.318827591169;15403.318827591169;15403.318827591169;40;15403.318827591169;333.6138;694.9759928926942;Evaluated;5.2003;2.4234;64;True;1;
7;1;7;10;diversification;3;be64b0457b8a;move;;;45;30;;;;;;;;;;True;False;False;True;;ok;16361.344186217057;15403.318827591169;15403.318827591169;15403.318827591169;41;15403.318827591169;341.3721;958.0253586258877;Evaluated;5.3255;2.4297;64;True;1;
7;1;7;;diversification;4;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15403.318827591169;15403.318827591169;41;15403.318827591169;341.3759;;IterationSummary;;;;;;
8;1;8;1;diversification;4;be64b0457b8a;move;;;30;12;;;;;;;;;;True;False;False;True;;ok;16310.111749985932;15403.318827591169;15403.318827591169;15403.318827591169;42;15403.318827591169;349.5361;906.7929223947631;Evaluated;5.724;2.4286;64;True;1;
8;1;8;2;diversification;4;be64b0457b8a;move;;;30;45;;;;;;;;;;True;False;False;True;;ok;16165.360148685504;15403.318827591169;15403.318827591169;15403.318827591169;43;15403.318827591169;360.7893;762.0413210943352;Evaluated;8.8261;2.4242;64;True;2;duplicate_for_same_parent_sequence
8;1;8;3;diversification;4;be64b0457b8a;move;;;32;38;;;;;;;;;;True;False;False;False;;ok;15900.300247823012;15403.318827591169;15403.318827591169;15403.318827591169;44;15403.318827591169;371.7799;496.981420231843;Evaluated;8.7543;2.2337;64;True;2;duplicate_for_same_parent_sequence
8;1;8;4;diversification;4;be64b0457b8a;move;;;55;62;;;;;;;;;;True;False;False;False;;ok;15624.772278893719;15403.318827591169;15403.318827591169;15403.318827591169;45;15403.318827591169;382.7556;221.4534513025501;Evaluated;8.7428;2.2322;64;True;2;duplicate_for_same_parent_sequence
8;1;8;5;diversification;4;be64b0457b8a;move;;;40;30;;;;;;;;;;True;False;False;True;;ok;15953.54303363125;15403.318827591169;15403.318827591169;15403.318827591169;46;15403.318827591169;390.2009;550.2242060400804;Evaluated;5.2169;2.2255;64;True;1;
8;1;8;6;diversification;4;be64b0457b8a;move;;;50;45;;;;;;;;;;True;False;False;False;;ok;15404.851452900613;15403.318827591169;15403.318827591169;15403.318827591169;47;15403.318827591169;397.6153;1.5326253094444837;Evaluated;5.1829;2.2289;64;True;1;
8;1;8;7;diversification;4;be64b0457b8a;move;;;25;10;;;;;;;;;;True;False;False;True;;ok;17273.979835407015;15403.318827591169;15403.318827591169;15403.318827591169;48;15403.318827591169;405.362;1870.6610078158465;Evaluated;5.3162;2.4298;64;True;1;
8;1;8;8;diversification;4;be64b0457b8a;move;;;18;25;;;;;;;;;;True;False;False;False;;ok;16893.850124438235;15403.318827591169;15403.318827591169;15403.318827591169;49;15403.318827591169;412.9922;1490.5312968470662;Evaluated;5.1998;2.4277;64;True;1;
8;1;8;9;diversification;4;be64b0457b8a;move;;;30;20;;;;;;;;;;True;False;False;True;;ok;16246.200043722327;15403.318827591169;15403.318827591169;15403.318827591169;50;15403.318827591169;424.3808;842.881216131158;Evaluated;8.956;2.4318;64;True;2;duplicate_for_same_parent_sequence
8;1;8;10;diversification;4;be64b0457b8a;swap;45;50;;;;;;;;;;;;True;False;False;False;;ok;15812.310229969806;15403.318827591169;15403.318827591169;15403.318827591169;51;15403.318827591169;435.4105;408.99140237863685;Evaluated;8.7921;2.2337;64;True;2;duplicate_for_same_parent_sequence
8;1;8;;diversification;5;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15403.318827591169;15403.318827591169;51;15403.318827591169;435.4113;;IterationSummary;;;;;;
9;1;9;1;diversification;5;be64b0457b8a;move;;;10;20;;;;;;;;;;True;False;False;True;;ok;16381.676717721892;15403.318827591169;15403.318827591169;15403.318827591169;52;15403.318827591169;443.423;978.3578901307228;Evaluated;5.5778;2.4276;64;True;1;
9;1;9;2;diversification;5;be64b0457b8a;reinsert_block;;;;;;;18;25;35;;;;;True;False;False;True;;ok;16092.393667947092;15403.318827591169;15403.318827591169;15403.318827591169;53;15403.318827591169;451.258;689.0748403559228;Evaluated;5.6006;2.2337;64;True;1;
9;1;9;3;diversification;5;be64b0457b8a;swap;32;47;;;;;;;;;;;;True;False;False;True;;ok;15401.3819412196;15403.318827591169;15403.318827591169;15403.318827591169;54;15403.318827591169;462.1757;-1.9368863715681073;Evaluated;8.6863;2.2288;64;True;2;duplicate_for_same_parent_sequence
9;1;9;4;diversification;5;be64b0457b8a;move;;;60;49;;;;;;;;;;True;False;False;True;;ok;15364.345258387793;15403.318827591169;15403.318827591169;15403.318827591169;55;15403.318827591169;473.1524;-38.97356920337552;Evaluated;8.7506;2.2238;64;True;2;duplicate_for_same_parent_sequence
9;1;9;5;diversification;5;be64b0457b8a;move;;;15;28;;;;;;;;;;True;False;False;True;;ok;15423.684428459303;15403.318827591169;15403.318827591169;15403.318827591169;56;15403.318827591169;484.153;20.365600868133697;Evaluated;8.7735;2.2247;64;True;2;duplicate_for_same_parent_sequence
9;1;9;6;diversification;5;be64b0457b8a;move;;;40;25;;;;;;;;;;True;False;False;True;;ok;16364.807569637162;15403.318827591169;15403.318827591169;15403.318827591169;57;15403.318827591169;491.9316;961.4887420459927;Evaluated;5.3445;2.431;64;True;1;
9;1;9;7;diversification;5;be64b0457b8a;move;;;50;35;;;;;;;;;;True;False;False;True;;ok;16532.891949842255;15403.318827591169;15403.318827591169;15403.318827591169;58;15403.318827591169;499.5161;1129.5731222510858;Evaluated;5.1515;2.4305;64;True;1;
9;1;9;8;diversification;5;be64b0457b8a;move;;;15;20;;;;;;;;;;True;False;False;False;;ok;15619.982565036156;15403.318827591169;15403.318827591169;15403.318827591169;59;15403.318827591169;506.9627;216.66373744498742;Evaluated;5.2129;2.2307;64;True;1;
9;1;9;9;diversification;5;be64b0457b8a;move;;;25;30;;;;;;;;;;True;False;False;False;;ok;15618.121422723665;15403.318827591169;15403.318827591169;15403.318827591169;60;15403.318827591169;514.3473;214.8025951324962;Evaluated;5.1526;2.2286;64;True;1;
9;1;9;10;diversification;5;be64b0457b8a;move;;;50;15;;;;;;;;;;True;False;False;True;;ok;17452.88551369894;15403.318827591169;15403.318827591169;15403.318827591169;61;15403.318827591169;525.5138;2049.5666861077716;Evaluated;8.7417;2.422;64;True;2;duplicate_for_same_parent_sequence
9;1;9;;diversification;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15364.345258387793;15364.345258387793;61;15364.345258387793;525.5195;;IterationSummary;;;;;;
10;1;10;1;normal;0;0eeb4e130f6f;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;17646.927017087753;15364.345258387793;15364.345258387793;15364.345258387793;62;15364.345258387793;533.6345;2282.58175869996;Evaluated;5.6713;2.4346;64;True;1;
10;1;10;2;normal;0;0eeb4e130f6f;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16725.76517125101;15364.345258387793;15364.345258387793;15364.345258387793;63;15364.345258387793;541.3154;1361.4199128632154;Evaluated;5.2529;2.4253;64;True;1;
10;1;10;3;normal;0;0eeb4e130f6f;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16158.407649288141;15364.345258387793;15364.345258387793;15364.345258387793;64;15364.345258387793;549.5443;794.062390900348;Evaluated;5.8002;2.4254;64;True;1;
10;1;10;4;normal;0;0eeb4e130f6f;move;;;60;50;;;;;;;;;;True;False;False;True;;ok;15830.086250288898;15364.345258387793;15364.345258387793;15364.345258387793;65;15364.345258387793;556.9188;465.7409919011043;Evaluated;5.1473;2.2239;64;True;1;
10;1;10;5;normal;0;0eeb4e130f6f;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;16072.164587987403;15364.345258387793;15364.345258387793;15364.345258387793;66;15364.345258387793;564.2241;707.8193295996098;Evaluated;5.0749;2.2272;64;True;1;
10;1;10;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15364.345258387793;15364.345258387793;66;15364.345258387793;564.2251;;IterationSummary;;;;;;
11;1;11;1;normal;1;0eeb4e130f6f;move;;;8;3;;;;;;;;;;True;False;False;False;;ok;17355.604648742392;15364.345258387793;15364.345258387793;15364.345258387793;67;15364.345258387793;575.4373;1991.2593903545985;Evaluated;8.7783;2.4272;64;True;2;duplicate_for_same_parent_sequence
11;1;11;2;normal;1;0eeb4e130f6f;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;17166.80160379815;15364.345258387793;15364.345258387793;15364.345258387793;68;15364.345258387793;583.3011;1802.4563454103572;Evaluated;5.4341;2.4271;64;True;1;
11;1;11;3;normal;1;0eeb4e130f6f;move;;;15;20;;;;;;;;;;True;False;False;False;;ok;15361.270087930454;15364.345258387793;15364.345258387793;15364.345258387793;69;15364.345258387793;594.4711;-3.075170457339482;Evaluated;8.9402;2.227;64;True;2;duplicate_for_same_parent_sequence
11;1;11;4;normal;1;0eeb4e130f6f;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15364.345258387793;15364.345258387793;15364.345258387793;15364.345258387793;70;15364.345258387793;601.8888;0.0;Evaluated;5.1897;2.2249;64;True;1;
11;1;11;5;normal;1;0eeb4e130f6f;move;;;45;10;;;;;;;;;;True;False;False;True;;ok;17275.290349134084;15364.345258387793;15364.345258387793;15364.345258387793;71;15364.345258387793;609.4547;1910.9450907462906;Evaluated;5.133;2.4298;64;True;1;
11;1;11;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15361.270087930454;15361.270087930454;71;15361.270087930454;609.4607;;IterationSummary;;;;;;
12;1;12;1;normal;0;5f8746056985;move;;;3;8;;;;;;;;;;True;False;False;False;;ok;17564.815454573578;15361.270087930454;15361.270087930454;15361.270087930454;72;15361.270087930454;617.6931;2203.545366643124;Evaluated;5.7968;2.428;64;True;1;
12;1;12;2;normal;0;5f8746056985;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;15489.110921442816;15361.270087930454;15361.270087930454;15361.270087930454;73;15361.270087930454;625.0876;127.84083351236222;Evaluated;5.1666;2.2265;64;True;1;
12;1;12;3;normal;0;5f8746056985;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16203.204561509852;15361.270087930454;15361.270087930454;15361.270087930454;74;15361.270087930454;632.9847;841.9344735793984;Evaluated;5.4684;2.4261;64;True;1;
12;1;12;4;normal;0;5f8746056985;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15361.270087930454;15361.270087930454;15361.270087930454;15361.270087930454;75;15361.270087930454;640.6574;0.0;Evaluated;5.4448;2.2251;64;True;1;
12;1;12;5;normal;0;5f8746056985;move;;;15;25;;;;;;;;;;True;False;False;True;;ok;16986.875345981553;15361.270087930454;15361.270087930454;15361.270087930454;76;15361.270087930454;651.8933;1625.6052580510986;Evaluated;8.8057;2.4275;64;True;2;duplicate_for_same_parent_sequence
12;1;12;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15361.270087930454;15361.270087930454;76;15361.270087930454;651.8961;;IterationSummary;;;;;;
13;1;13;1;normal;1;5f8746056985;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;17648.058647224705;15361.270087930454;15361.270087930454;15361.270087930454;77;15361.270087930454;659.7586;2286.788559294251;Evaluated;5.4245;2.4273;64;True;1;
13;1;13;2;normal;1;5f8746056985;swap;17;23;;;;;;;;;;;;True;False;False;False;;ok;16791.36592981221;15361.270087930454;15361.270087930454;15361.270087930454;78;15361.270087930454;671.1138;1430.0958418817572;Evaluated;8.9277;2.4267;64;True;2;duplicate_for_same_parent_sequence
13;1;13;3;normal;1;5f8746056985;move;;;35;10;;;;;;;;;;True;False;False;True;;ok;17182.66370508672;15361.270087930454;15361.270087930454;15361.270087930454;79;15361.270087930454;682.8194;1821.3936171562673;Evaluated;9.2824;2.422;64;True;2;duplicate_for_same_parent_sequence
13;1;13;4;normal;1;5f8746056985;move;;;35;28;;;;;;;;;;True;False;False;False;;ok;16425.82680567759;15361.270087930454;15361.270087930454;15361.270087930454;80;15361.270087930454;694.1363;1064.5567177471348;Evaluated;8.8855;2.4307;64;True;2;duplicate_for_same_parent_sequence
13;1;13;5;normal;1;5f8746056985;move;;;28;15;;;;;;;;;;True;False;False;True;;ok;16761.114335668273;15361.270087930454;15361.270087930454;15361.270087930454;81;15361.270087930454;701.6153;1399.8442477378194;Evaluated;5.0501;2.4284;64;True;1;
13;1;13;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15361.270087930454;15361.270087930454;81;15361.270087930454;701.616;;IterationSummary;;;;;;
14;1;14;1;normal;2;5f8746056985;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;16993.49607915285;15361.270087930454;15361.270087930454;15361.270087930454;82;15361.270087930454;709.763;1632.2259912223963;Evaluated;5.7147;2.4258;64;True;1;
14;1;14;2;normal;2;5f8746056985;swap;18;25;;;;;;;;;;;;True;False;False;False;;ok;16892.448966116637;15361.270087930454;15361.270087930454;15361.270087930454;83;15361.270087930454;717.6713;1531.1788781861833;Evaluated;5.4751;2.4298;64;True;1;
14;1;14;3;normal;2;5f8746056985;move;;;36;18;;;;;;;;;;True;False;False;True;;ok;16861.834432649586;15361.270087930454;15361.270087930454;15361.270087930454;84;15361.270087930454;729.2662;1500.5643447191324;Evaluated;9.1645;2.4269;64;True;2;duplicate_for_same_parent_sequence
14;1;14;4;normal;2;5f8746056985;move;;;60;30;;;;;;;;;;True;False;False;True;;ok;16580.597583059804;15361.270087930454;15361.270087930454;15361.270087930454;85;15361.270087930454;740.4918;1219.3274951293497;Evaluated;8.7985;2.4239;64;True;2;duplicate_for_same_parent_sequence
14;1;14;5;normal;2;5f8746056985;move;;;45;20;;;;;;;;;;True;False;False;True;;ok;15635.685656328951;15361.270087930454;15361.270087930454;15361.270087930454;86;15361.270087930454;747.8347;274.41556839849727;Evaluated;5.104;2.2348;64;True;1;
14;1;14;;normal;3;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15361.270087930454;15361.270087930454;86;15361.270087930454;747.8381;;IterationSummary;;;;;;
15;1;15;1;diversification;3;5f8746056985;move;;;25;10;;;;;;;;;;True;False;False;True;;ok;17187.354976301896;15361.270087930454;15361.270087930454;15361.270087930454;87;15361.270087930454;755.8856;1826.0848883714425;Evaluated;5.6117;2.4287;64;True;1;
15;1;15;2;diversification;3;5f8746056985;reinsert_block;;;;;;;20;25;10;;;;;True;False;False;True;;ok;17274.239118904152;15361.270087930454;15361.270087930454;15361.270087930454;88;15361.270087930454;763.9419;1912.969030973698;Evaluated;5.6272;2.4265;64;True;1;
15;1;15;3;diversification;3;5f8746056985;swap;40;58;;;;;;;;;;;;True;False;False;True;;ok;15354.718117982622;15361.270087930454;15361.270087930454;15361.270087930454;89;15361.270087930454;771.4531;-6.551969947831822;Evaluated;5.2869;2.2211;64;True;1;
15;1;15;4;diversification;3;5f8746056985;move;;;48;30;;;;;;;;;;True;False;False;True;;ok;16261.534412400544;15361.270087930454;15361.270087930454;15361.270087930454;90;15361.270087930454;779.077;900.2643244700903;Evaluated;5.1986;2.4244;64;True;1;
15;1;15;5;diversification;3;5f8746056985;move;;;25;15;;;;;;;;;;True;False;False;True;;ok;17187.354976301896;15361.270087930454;15361.270087930454;15361.270087930454;91;15361.270087930454;790.477;1826.0848883714425;Evaluated;8.971;2.4259;64;True;2;duplicate_for_same_parent_sequence
