iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
3;1;3;5;normal;1;c8bc9a056191;move;;;25;30;;;;;;;;;;True;False;False;False;;ok;16624.412718144493;16172.55107978234;16172.55107978234;16172.55107978234;16;16172.55107978234;130.833;451.861638362152;Evaluated;8.8284;2.4258;64;True;2;duplicate_for_same_parent_sequence
3;1;3;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15529.23471503966;15529.23471503966;16;15529.23471503966;130.8462;;IterationSummary;;;;;;
4;1;4;1;normal;0;a8867ed66f86;move;;;3;6;;;;;;;;;;True;False;False;False;;ok;17662.767630681257;15529.23471503966;15529.23471503966;15529.23471503966;17;15529.23471503966;138.9661;2133.5329156415974;Evaluated;5.686;2.4241;64;True;1;
4;1;4;2;normal;0;a8867ed66f86;swap;17;20;;;;;;;;;;;;True;False;False;False;;ok;16764.62125431533;15529.23471503966;15529.23471503966;15529.23471503966;18;15529.23471503966;146.561;1235.3865392756707;Evaluated;5.163;2.4294;64;True;1;
4;1;4;3;normal;0;a8867ed66f86;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16255.30599465143;15529.23471503966;15529.23471503966;15529.23471503966;19;15529.23471503966;155.4905;726.0712796117696;Evaluated;6.4899;2.4384;64;True;1;
4;1;4;4;normal;0;a8867ed66f86;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15528.24534178117;15529.23471503966;15529.23471503966;15529.23471503966;20;15529.23471503966;162.9392;-0.9893732584896497;Evaluated;5.2227;2.2254;64;True;1;
4;1;4;5;normal;0;a8867ed66f86;move;;;28;35;;;;;;;;;;True;False;False;False;;ok;16097.148629242094;15529.23471503966;15529.23471503966;15529.23471503966;21;15529.23471503966;170.5227;567.9139142024342;Evaluated;5.1561;2.4267;64;True;1;
4;1;4;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15528.24534178117;15528.24534178117;21;15528.24534178117;170.5285;;IterationSummary;;;;;;
5;1;5;1;normal;0;60fefe3340cb;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;18212.63141596641;15528.24534178117;15528.24534178117;15528.24534178117;22;15528.24534178117;178.847;2684.3860741852404;Evaluated;5.6827;2.6279;64;True;1;
5;1;5;2;normal;0;60fefe3340cb;swap;20;21;;;;;;;;;;;;True;False;False;False;;ok;17159.416572043563;15528.24534178117;15528.24534178117;15528.24534178117;23;15528.24534178117;186.6287;1631.1712302623928;Evaluated;5.3536;2.4255;64;True;1;
5;1;5;3;normal;0;60fefe3340cb;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16728.73421952624;15528.24534178117;15528.24534178117;15528.24534178117;24;15528.24534178117;194.5051;1200.4888777450687;Evaluated;5.4471;2.4279;64;True;1;
5;1;5;4;normal;0;60fefe3340cb;move;;;48;50;;;;;;;;;;True;False;False;False;;ok;15529.23471503966;15528.24534178117;15528.24534178117;15528.24534178117;25;15528.24534178117;201.9749;0.9893732584896497;Evaluated;5.2386;2.2284;64;True;1;
5;1;5;5;normal;0;60fefe3340cb;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15537.996400529828;15528.24534178117;15528.24534178117;15528.24534178117;26;15528.24534178117;209.3762;9.75105874865767;Evaluated;5.1683;2.2305;64;True;1;
5;1;5;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15528.24534178117;15528.24534178117;26;15528.24534178117;209.3791;;IterationSummary;;;;;;
6;1;6;1;normal;1;60fefe3340cb;move;;;5;3;;;;;;;;;;True;False;False;False;;ok;18263.009711583414;15528.24534178117;15528.24534178117;15528.24534178117;27;15528.24534178117;217.3466;2734.764369802244;Evaluated;5.3292;2.627;64;True;1;
6;1;6;2;normal;1;60fefe3340cb;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;17292.44016880409;15528.24534178117;15528.24534178117;15528.24534178117;28;15528.24534178117;225.2061;1764.1948270229186;Evaluated;5.4325;2.4241;64;True;1;
6;1;6;3;normal;1;60fefe3340cb;move;;;37;32;;;;;;;;;;True;False;False;False;;ok;17173.71061452319;15528.24534178117;15528.24534178117;15528.24534178117;29;15528.24534178117;236.57;1645.465272742018;Evaluated;8.9404;2.4224;64;True;2;duplicate_for_same_parent_sequence
6;1;6;4;normal;1;60fefe3340cb;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15529.849715353661;15528.24534178117;15528.24534178117;15528.24534178117;30;15528.24534178117;247.3805;1.6043735724906583;Evaluated;8.5853;2.2245;64;True;2;duplicate_for_same_parent_sequence
6;1;6;5;normal;1;60fefe3340cb;move;;;25;30;;;;;;;;;;True;False;False;False;;ok;15528.37587100938;15528.24534178117;15528.24534178117;15528.24534178117;31;15528.24534178117;258.1873;0.13052922821043467;Evaluated;8.577;2.227;64;True;2;duplicate_for_same_parent_sequence
6;1;6;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15528.24534178117;15528.24534178117;31;15528.24534178117;258.1879;;IterationSummary;;;;;;
7;1;7;1;normal;2;60fefe3340cb;move;;;7;3;;;;;;;;;;True;False;False;False;;ok;17921.977083527116;15528.24534178117;15528.24534178117;15528.24534178117;32;15528.24534178117;269.3017;2393.7317417459453;Evaluated;8.6808;2.4275;64;True;2;duplicate_for_same_parent_sequence
7;1;7;2;normal;2;60fefe3340cb;move;;;35;42;;;;;;;;;;True;False;False;False;;ok;16442.914800917406;15528.24534178117;15528.24534178117;15528.24534178117;33;15528.24534178117;283.7094;914.6694591362357;Evaluated;11.98;2.426;64;True;3;duplicate_for_same_parent_sequence
7;1;7;3;normal;2;60fefe3340cb;move;;;15;7;;;;;;;;;;True;False;False;False;;ok;17741.102456945362;15528.24534178117;15528.24534178117;15528.24534178117;34;15528.24534178117;295.0993;2212.857115164192;Evaluated;8.9612;2.4257;64;True;2;duplicate_for_same_parent_sequence
7;1;7;4;normal;2;60fefe3340cb;move;;;60;49;;;;;;;;;;True;False;False;True;;ok;15349.530618655388;15528.24534178117;15528.24534178117;15528.24534178117;35;15528.24534178117;305.9658;-178.71472312578226;Evaluated;8.6406;2.2232;64;True;2;duplicate_for_same_parent_sequence
7;1;7;5;normal;2;60fefe3340cb;move;;;40;35;;;;;;;;;;True;False;False;False;;ok;15522.37675906467;15528.24534178117;15528.24534178117;15528.24534178117;36;15528.24534178117;313.352;-5.868582716500896;Evaluated;5.1586;2.2246;64;True;1;
7;1;7;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15349.530618655388;15349.530618655388;36;15349.530618655388;313.3577;;IterationSummary;;;;;;
8;1;8;1;normal;0;80afef21b34d;move;;;5;3;;;;;;;;;;True;False;False;False;;ok;17618.900868416433;15349.530618655388;15349.530618655388;15349.530618655388;37;15349.530618655388;321.3813;2269.3702497610448;Evaluated;5.5874;2.4276;64;True;1;
8;1;8;2;normal;0;80afef21b34d;swap;17;20;;;;;;;;;;;;True;False;False;False;;ok;16583.2316328002;15349.530618655388;15349.530618655388;15349.530618655388;38;15349.530618655388;328.9424;1233.7010141448136;Evaluated;5.1349;2.4254;64;True;1;
8;1;8;3;normal;0;80afef21b34d;reinsert_block;;;;;;;34;39;50;;;;;True;False;False;True;;ok;16478.490554937605;15349.530618655388;15349.530618655388;15349.530618655388;39;15349.530618655388;336.6935;1128.9599362822173;Evaluated;5.3177;2.4301;64;True;1;
8;1;8;4;normal;0;80afef21b34d;move;;;50;45;;;;;;;;;;True;False;False;False;;ok;15350.620766520882;15349.530618655388;15349.530618655388;15349.530618655388;40;15349.530618655388;344.1497;1.0901478654941457;Evaluated;5.2246;2.229;64;True;1;
8;1;8;5;normal;0;80afef21b34d;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15347.100261772013;15349.530618655388;15349.530618655388;15349.530618655388;41;15349.530618655388;351.5238;-2.4303568833747704;Evaluated;5.1452;2.2279;64;True;1;
8;1;8;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15347.100261772013;15347.100261772013;41;15347.100261772013;351.5411;;IterationSummary;;;;;;
9;1;9;1;normal;0;dc46ca35c611;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;17563.17026551817;15347.100261772013;15347.100261772013;15347.100261772013;42;15347.100261772013;359.6391;2216.0700037461556;Evaluated;5.664;2.4263;64;True;1;
9;1;9;2;normal;0;dc46ca35c611;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16641.69161770044;15347.100261772013;15347.100261772013;15347.100261772013;43;15347.100261772013;367.3201;1294.5913559284254;Evaluated;5.2547;2.4239;64;True;1;
9;1;9;3;normal;0;dc46ca35c611;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16077.404519567948;15347.100261772013;15347.100261772013;15347.100261772013;44;15347.100261772013;375.2548;730.304257795935;Evaluated;5.5113;2.4228;64;True;1;
9;1;9;4;normal;0;dc46ca35c611;move;;;48;52;;;;;;;;;;True;False;False;False;;ok;16481.339926891553;15347.100261772013;15347.100261772013;15347.100261772013;45;15347.100261772013;382.9484;1134.2396651195395;Evaluated;5.2601;2.4327;64;True;1;
9;1;9;5;normal;0;dc46ca35c611;move;;;40;35;;;;;;;;;;True;False;False;False;;ok;15347.117598867073;15347.100261772013;15347.100261772013;15347.100261772013;46;15347.100261772013;390.3082;0.017337095059701824;Evaluated;5.1305;2.2267;64;True;1;
9;1;9;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15347.100261772013;15347.100261772013;46;15347.100261772013;390.3107;;IterationSummary;;;;;;
10;1;10;1;normal;1;dc46ca35c611;move;;;8;3;;;;;;;;;;True;False;False;False;;ok;17271.328533820102;15347.100261772013;15347.100261772013;15347.100261772013;47;15347.100261772013;401.6825;1924.228272048089;Evaluated;8.9369;2.423;64;True;2;duplicate_for_same_parent_sequence
10;1;10;2;normal;1;dc46ca35c611;swap;20;21;;;;;;;;;;;;True;False;False;False;;ok;16507.990667648977;15347.100261772013;15347.100261772013;15347.100261772013;48;15347.100261772013;409.324;1160.890405876964;Evaluated;5.2175;2.4222;64;True;1;
10;1;10;3;normal;1;dc46ca35c611;move;;;15;20;;;;;;;;;;True;False;False;False;;ok;15344.745504848524;15347.100261772013;15347.100261772013;15347.100261772013;49;15347.100261772013;420.7689;-2.3547569234888215;Evaluated;9.2165;2.2278;64;True;2;duplicate_for_same_parent_sequence
10;1;10;4;normal;1;dc46ca35c611;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15349.530618655388;15347.100261772013;15347.100261772013;15347.100261772013;50;15347.100261772013;428.1292;2.4303568833747704;Evaluated;5.1255;2.2319;64;True;1;
10;1;10;5;normal;1;dc46ca35c611;move;;;50;45;;;;;;;;;;True;False;False;False;;ok;15555.546293021998;15347.100261772013;15347.100261772013;15347.100261772013;51;15347.100261772013;435.5167;208.44603124998503;Evaluated;5.1577;2.2273;64;True;1;
10;1;10;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15344.745504848524;15344.745504848524;51;15344.745504848524;435.5231;;IterationSummary;;;;;;
11;1;11;1;normal;0;3a6ccddaa1b2;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;17563.18900615747;15344.745504848524;15344.745504848524;15344.745504848524;52;15344.745504848524;443.508;2218.443501308946;Evaluated;5.5466;2.4294;64;True;1;
11;1;11;2;normal;0;3a6ccddaa1b2;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16709.423756485816;15344.745504848524;15344.745504848524;15344.745504848524;53;15344.745504848524;451.3853;1364.6782516372914;Evaluated;5.4515;2.4252;64;True;1;
11;1;11;3;normal;0;3a6ccddaa1b2;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16122.20143178966;15344.745504848524;15344.745504848524;15344.745504848524;54;15344.745504848524;459.1757;777.4559269411347;Evaluated;5.5533;2.2364;64;True;1;
11;1;11;4;normal;0;3a6ccddaa1b2;move;;;52;40;;;;;;;;;;True;False;False;True;;ok;16168.938288244457;15344.745504848524;15344.745504848524;15344.745504848524;55;15344.745504848524;467.0668;824.1927833959326;Evaluated;5.4635;2.4248;64;True;1;
11;1;11;5;normal;0;3a6ccddaa1b2;move;;;50;40;;;;;;;;;;True;False;False;True;;ok;15854.270905650284;15344.745504848524;15344.745504848524;15344.745504848524;56;15344.745504848524;474.4902;509.52540080176004;Evaluated;5.1822;2.2386;64;True;1;
11;1;11;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15344.745504848524;15344.745504848524;56;15344.745504848524;474.491;;IterationSummary;;;;;;
12;1;12;1;normal;1;3a6ccddaa1b2;move;;;25;4;;;;;;;;;;True;False;False;True;;ok;17271.119418970487;15344.745504848524;15344.745504848524;15344.745504848524;57;15344.745504848524;485.8818;1926.373914121963;Evaluated;8.9573;2.4263;64;True;2;duplicate_for_same_parent_sequence
12;1;12;2;normal;1;3a6ccddaa1b2;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;15471.729602875808;15344.745504848524;15344.745504848524;15344.745504848524;58;15344.745504848524;493.5186;126.98409802728384;Evaluated;5.4077;2.226;64;True;1;
12;1;12;3;normal;1;3a6ccddaa1b2;move;;;36;15;;;;;;;;;;True;False;False;True;;ok;16786.9132690283;15344.745504848524;15344.745504848524;15344.745504848524;59;15344.745504848524;504.874;1442.167764179776;Evaluated;8.9306;2.4223;64;True;2;duplicate_for_same_parent_sequence
12;1;12;4;normal;1;3a6ccddaa1b2;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15330.041709490346;15344.745504848524;15344.745504848524;15344.745504848524;60;15344.745504848524;512.361;-14.703795358178468;Evaluated;5.2579;2.2284;64;True;1;
12;1;12;5;normal;1;3a6ccddaa1b2;move;;;25;30;;;;;;;;;;True;False;False;False;;ok;16241.626240339867;15344.745504848524;15344.745504848524;15344.745504848524;61;15344.745504848524;519.8673;896.8807354913424;Evaluated;5.0805;2.4251;64;True;1;
12;1;12;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15330.041709490346;15330.041709490346;61;15330.041709490346;519.8877;;IterationSummary;;;;;;
13;1;13;1;normal;0;b913aee75cec;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;17899.585544743026;15330.041709490346;15330.041709490346;15330.041709490346;62;15330.041709490346;527.756;2569.54383525268;Evaluated;5.437;2.4249;64;True;1;
13;1;13;2;normal;0;b913aee75cec;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;15453.102075526653;15330.041709490346;15330.041709490346;15330.041709490346;63;15330.041709490346;535.0341;123.06036603630673;Evaluated;5.0505;2.2247;64;True;1;
13;1;13;3;normal;0;b913aee75cec;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16461.997048582238;15330.041709490346;15330.041709490346;15330.041709490346;64;15330.041709490346;543.0096;1131.9553390918918;Evaluated;5.5413;2.4313;64;True;1;
13;1;13;4;normal;0;b913aee75cec;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15330.007694477858;15330.041709490346;15330.041709490346;15330.041709490346;65;15330.041709490346;550.4331;-0.03401501248845307;Evaluated;5.196;2.2248;64;True;1;
13;1;13;5;normal;0;b913aee75cec;move;;;25;30;;;;;;;;;;True;False;False;False;;ok;16577.900234373505;15330.041709490346;15330.041709490346;15330.041709490346;66;15330.041709490346;558.0309;1247.8585248831587;Evaluated;5.1671;2.4279;64;True;1;
13;1;13;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15330.007694477858;15330.007694477858;66;15330.007694477858;558.048;;IterationSummary;;;;;;
14;1;14;1;normal;0;d6b766615d2e;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;17899.585544743026;15330.007694477858;15330.007694477858;15330.007694477858;67;15330.007694477858;565.9408;2569.5778502651683;Evaluated;5.459;2.4251;64;True;1;
14;1;14;2;normal;0;d6b766615d2e;swap;17;20;;;;;;;;;;;;True;False;False;False;;ok;17052.919675102836;15330.007694477858;15330.007694477858;15330.007694477858;68;15330.007694477858;573.6441;1722.9119806249782;Evaluated;5.2683;2.4319;64;True;1;
14;1;14;3;normal;0;d6b766615d2e;reinsert_block;;;;;;;36;40;28;;;;;True;False;False;True;;ok;16842.78734786285;15330.007694477858;15330.007694477858;15330.007694477858;69;15330.007694477858;581.5748;1512.7796533849923;Evaluated;5.4987;2.4288;64;True;1;
14;1;14;4;normal;0;d6b766615d2e;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15344.745504848524;15330.007694477858;15330.007694477858;15330.007694477858;70;15330.007694477858;589.0315;14.73781037066692;Evaluated;5.2276;2.2263;64;True;1;
14;1;14;5;normal;0;d6b766615d2e;move;;;25;10;;;;;;;;;;True;False;False;True;;ok;17440.027751049944;15330.007694477858;15330.007694477858;15330.007694477858;71;15330.007694477858;596.6008;2110.020056572086;Evaluated;5.1414;2.4254;64;True;1;
14;1;14;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15330.007694477858;15330.007694477858;71;15330.007694477858;596.6018;;IterationSummary;;;;;;
15;1;15;1;normal;1;d6b766615d2e;move;;;2;8;;;;;;;;;;True;False;False;False;;ok;17816.35547146222;15330.007694477858;15330.007694477858;15330.007694477858;72;15330.007694477858;607.9229;2486.347776984361;Evaluated;8.881;2.4287;64;True;2;duplicate_for_same_parent_sequence
15;1;15;2;normal;1;d6b766615d2e;swap;20;21;;;;;;;;;;;;True;False;False;False;;ok;16624.61512782521;15330.007694477858;15330.007694477858;15330.007694477858;73;15330.007694477858;615.8304;1294.6074333473534;Evaluated;5.4782;2.4285;64;True;1;
15;1;15;3;normal;1;d6b766615d2e;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16460.300665979616;15330.007694477858;15330.007694477858;15330.007694477858;74;15330.007694477858;623.7801;1130.292971501758;Evaluated;5.5199;2.4269;64;True;1;
15;1;15;4;normal;1;d6b766615d2e;move;;;28;35;;;;;;;;;;True;False;False;False;;ok;16547.616994881355;15330.007694477858;15330.007694477858;15330.007694477858;75;15330.007694477858;635.0958;1217.6093004034974;Evaluated;8.8784;2.4342;64;True;2;duplicate_for_same_parent_sequence
15;1;15;5;normal;1;d6b766615d2e;move;;;40;35;;;;;;;;;;True;False;False;False;;ok;15326.834964136586;15330.007694477858;15330.007694477858;15330.007694477858;76;15330.007694477858;642.5565;-3.1727303412717447;Evaluated;5.2283;2.2299;64;True;1;
15;1;15;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15326.834964136586;15326.834964136586;76;15326.834964136586;642.5748;;IterationSummary;;;;;;
16;1;16;1;normal;0;f1655b584fa9;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;17449.156942281938;15326.834964136586;15326.834964136586;15326.834964136586;77;15326.834964136586;650.6;2122.3219781453517;Evaluated;5.5896;2.428;64;True;1;
16;1;16;2;normal;0;f1655b584fa9;swap;17;20;;;;;;;;;;;;True;False;False;False;;ok;16592.66514279715;15326.834964136586;15326.834964136586;15326.834964136586;78;15326.834964136586;658.2207;1265.8301786605625;Evaluated;5.1933;2.4245;64;True;1;
16;1;16;3;normal;0;f1655b584fa9;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16484.68141190923;15326.834964136586;15326.834964136586;15326.834964136586;79;15326.834964136586;666.455;1157.8464477726448;Evaluated;5.8002;2.4311;64;True;1;
16;1;16;4;normal;0;f1655b584fa9;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15344.407160587005;15326.834964136586;15326.834964136586;15326.834964136586;80;15326.834964136586;673.834;17.572196450419142;Evaluated;5.145;2.2311;64;True;1;
16;1;16;5;normal;0;f1655b584fa9;move;;;25;10;;;;;;;;;;True;False;False;True;;ok;16983.916006905238;15326.834964136586;15326.834964136586;15326.834964136586;81;15326.834964136586;681.4156;1657.081042768652;Evaluated;5.1529;2.426;64;True;1;
16;1;16;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15326.834964136586;15326.834964136586;81;15326.834964136586;681.4185;;IterationSummary;;;;;;
17;1;17;1;normal;1;f1655b584fa9;move;;;17;3;;;;;;;;;;True;False;False;True;;ok;17049.816346308136;15326.834964136586;15326.834964136586;15326.834964136586;82;15326.834964136586;689.2847;1722.9813821715506;Evaluated;5.4241;2.4284;64;True;1;
17;1;17;2;normal;1;f1655b584fa9;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16588.72379708322;15326.834964136586;15326.834964136586;15326.834964136586;83;15326.834964136586;697.218;1261.8888329466354;Evaluated;5.5051;2.4251;64;True;1;
17;1;17;3;normal;1;f1655b584fa9;move;;;19;25;;;;;;;;;;True;False;False;False;;ok;15472.495448933392;15326.834964136586;15326.834964136586;15326.834964136586;84;15326.834964136586;708.6264;145.6604847968065;Evaluated;9.1807;2.225;64;True;2;duplicate_for_same_parent_sequence
17;1;17;4;normal;1;f1655b584fa9;move;;;52;48;;;;;;;;;;True;False;False;False;;ok;16476.405318348974;15326.834964136586;15326.834964136586;15326.834964136586;85;15326.834964136586;716.4524;1149.5703542123883;Evaluated;5.3966;2.4259;64;True;1;
17;1;17;5;normal;1;f1655b584fa9;move;;;28;35;;;;;;;;;;True;False;False;False;;ok;16750.84385836041;15326.834964136586;15326.834964136586;15326.834964136586;86;15326.834964136586;723.971;1424.0088942238253;Evaluated;5.0871;2.4289;64;True;1;
17;1;17;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15326.834964136586;15326.834964136586;86;15326.834964136586;723.9739;;IterationSummary;;;;;;
18;1;18;1;normal;2;f1655b584fa9;move;;;7;3;;;;;;;;;;True;False;False;False;;ok;17156.222482087127;15326.834964136586;15326.834964136586;15326.834964136586;87;15326.834964136586;731.8468;1829.3875179505412;Evaluated;5.4354;2.4239;64;True;1;
18;1;18;2;normal;2;f1655b584fa9;swap;20;21;;;;;;;;;;;;True;False;False;False;;ok;16630.879427361557;15326.834964136586;15326.834964136586;15326.834964136586;88;15326.834964136586;739.4176;1304.044463224971;Evaluated;5.1401;2.4278;64;True;1;
18;1;18;3;normal;2;f1655b584fa9;move;;;37;41;;;;;;;;;;True;False;False;False;;ok;15426.114563218527;15326.834964136586;15326.834964136586;15326.834964136586;89;15326.834964136586;750.821;99.27959908194134;Evaluated;9.176;2.2264;64;True;2;duplicate_for_same_parent_sequence
