iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
5;1;5;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15447.63639663029;15447.63639663029;26;15447.63639663029;217.9628;;IterationSummary;;;;;;
6;1;6;1;normal;0;2a8792c24c59;move;;;10;3;;;;;;;;;;True;False;False;False;;ok;17462.50800109075;15447.63639663029;15447.63639663029;15447.63639663029;27;15447.63639663029;225.8141;2014.8716044604607;Evaluated;5.4178;2.4253;64;True;1;
6;1;6;2;normal;0;2a8792c24c59;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16680.27613856313;15447.63639663029;15447.63639663029;15447.63639663029;28;15447.63639663029;233.5913;1232.6397419328405;Evaluated;5.3455;2.4311;64;True;1;
6;1;6;3;normal;0;2a8792c24c59;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16070.88402319363;15447.63639663029;15447.63639663029;15447.63639663029;29;15447.63639663029;241.4623;623.2476265633395;Evaluated;5.4451;2.4231;64;True;1;
6;1;6;4;normal;0;2a8792c24c59;move;;;50;38;;;;;;;;;;True;False;False;True;;ok;15540.743312626311;15447.63639663029;15447.63639663029;15447.63639663029;30;15447.63639663029;248.8985;93.10691599602069;Evaluated;5.2102;2.2252;64;True;1;
6;1;6;5;normal;0;2a8792c24c59;move;;;25;30;;;;;;;;;;True;False;False;False;;ok;15448.325291503164;15447.63639663029;15447.63639663029;15447.63639663029;31;15447.63639663029;256.3117;0.6888948728737887;Evaluated;5.1781;2.2321;64;True;1;
6;1;6;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15447.63639663029;15447.63639663029;31;15447.63639663029;256.315;;IterationSummary;;;;;;
7;1;7;1;normal;1;2a8792c24c59;move;;;7;5;;;;;;;;;;True;False;False;False;;ok;17090.256348801115;15447.63639663029;15447.63639663029;15447.63639663029;32;15447.63639663029;264.1253;1642.619952170824;Evaluated;5.3641;2.4292;64;True;1;
7;1;7;2;normal;1;2a8792c24c59;swap;25;30;;;;;;;;;;;;True;False;False;False;;ok;17414.803083667666;15447.63639663029;15447.63639663029;15447.63639663029;33;15447.63639663029;275.5974;1967.1666870373756;Evaluated;9.04;2.4295;64;True;2;duplicate_for_same_parent_sequence
7;1;7;3;normal;1;2a8792c24c59;move;;;40;35;;;;;;;;;;True;False;False;False;;ok;15934.934857030501;15447.63639663029;15447.63639663029;15447.63639663029;34;15447.63639663029;286.7218;487.2984604002104;Evaluated;8.8922;2.2284;64;True;2;duplicate_for_same_parent_sequence
7;1;7;4;normal;1;2a8792c24c59;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15675.377337618062;15447.63639663029;15447.63639663029;15447.63639663029;35;15447.63639663029;294.18;227.74094098777095;Evaluated;5.2299;2.2274;64;True;1;
7;1;7;5;normal;1;2a8792c24c59;move;;;42;35;;;;;;;;;;True;False;False;False;;ok;15796.362506039011;15447.63639663029;15447.63639663029;15447.63639663029;36;15447.63639663029;301.5221;348.72610940872073;Evaluated;5.114;2.2248;64;True;1;
7;1;7;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15447.63639663029;15447.63639663029;36;15447.63639663029;301.5227;;IterationSummary;;;;;;
8;1;8;1;normal;2;2a8792c24c59;move;;;8;3;;;;;;;;;;True;False;False;False;;ok;17461.54611552364;15447.63639663029;15447.63639663029;15447.63639663029;37;15447.63639663029;309.327;2013.9097188933501;Evaluated;5.3705;2.4282;64;True;1;
8;1;8;2;normal;2;2a8792c24c59;move;;;35;28;;;;;;;;;;True;False;False;False;;ok;16444.39875314169;15447.63639663029;15447.63639663029;15447.63639663029;38;15447.63639663029;320.5596;996.762356511399;Evaluated;8.8045;2.4248;64;True;2;duplicate_for_same_parent_sequence
8;1;8;3;normal;2;2a8792c24c59;move;;;37;19;;;;;;;;;;True;False;False;True;;ok;16922.653398613595;15447.63639663029;15447.63639663029;15447.63639663029;39;15447.63639663029;332.2843;1475.017001983304;Evaluated;9.2974;2.4265;64;True;2;duplicate_for_same_parent_sequence
8;1;8;4;normal;2;2a8792c24c59;move;;;45;50;;;;;;;;;;True;False;False;False;;ok;15635.559198297708;15447.63639663029;15447.63639663029;15447.63639663029;40;15447.63639663029;342.9135;187.92280166741693;Evaluated;8.3973;2.2293;64;True;2;duplicate_for_same_parent_sequence
8;1;8;5;normal;2;2a8792c24c59;move;;;18;12;;;;;;;;;;True;False;False;False;;ok;17353.99131569806;15447.63639663029;15447.63639663029;15447.63639663029;41;15447.63639663029;353.9483;1906.3549190677677;Evaluated;8.5953;2.4262;64;True;2;duplicate_for_same_parent_sequence
8;1;8;;normal;3;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15447.63639663029;15447.63639663029;41;15447.63639663029;353.9512;;IterationSummary;;;;;;
9;1;9;1;diversification;3;2a8792c24c59;move;;;30;5;;;;;;;;;;True;False;False;True;;ok;16680.744576027282;15447.63639663029;15447.63639663029;15447.63639663029;42;15447.63639663029;362.0155;1233.1081793969915;Evaluated;5.6249;2.4251;64;True;1;
9;1;9;2;diversification;3;2a8792c24c59;reinsert_block;;;;;;;18;24;5;;;;;True;False;False;True;;ok;17295.89193829964;15447.63639663029;15447.63639663029;15447.63639663029;43;15447.63639663029;369.9889;1848.2555416693485;Evaluated;5.5438;2.4266;64;True;1;
9;1;9;3;diversification;3;2a8792c24c59;swap;34;42;;;;;;;;;;;;True;False;False;False;;ok;15454.22549216651;15447.63639663029;15447.63639663029;15447.63639663029;44;15447.63639663029;377.5877;6.589095536219247;Evaluated;5.3649;2.2303;64;True;1;
9;1;9;4;diversification;3;2a8792c24c59;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15452.7600708035;15447.63639663029;15447.63639663029;15447.63639663029;45;15447.63639663029;385.1076;5.12367417321002;Evaluated;5.2864;2.2308;64;True;1;
9;1;9;5;diversification;3;2a8792c24c59;move;;;15;22;;;;;;;;;;True;False;False;False;;ok;16250.909152571905;15447.63639663029;15447.63639663029;15447.63639663029;46;15447.63639663029;396.13;803.2727559416144;Evaluated;8.5958;2.4238;64;True;2;duplicate_for_same_parent_sequence
9;1;9;6;diversification;3;2a8792c24c59;swap;32;61;;;;;;;;;;;;True;False;False;True;;ok;16919.28309566069;15447.63639663029;15447.63639663029;15447.63639663029;47;15447.63639663029;407.3432;1471.646699030398;Evaluated;8.7818;2.4308;64;True;2;duplicate_for_same_parent_sequence
9;1;9;7;diversification;3;2a8792c24c59;move;;;25;18;;;;;;;;;;True;False;False;False;;ok;16887.303438780014;15447.63639663029;15447.63639663029;15447.63639663029;48;15447.63639663029;418.3071;1439.6670421497238;Evaluated;8.5361;2.427;64;True;2;duplicate_for_same_parent_sequence
9;1;9;8;diversification;3;2a8792c24c59;move;;;17;8;;;;;;;;;;True;False;False;False;;ok;15770.753772154707;15447.63639663029;15447.63639663029;15447.63639663029;49;15447.63639663029;429.2201;323.1173755244163;Evaluated;8.6853;2.2245;64;True;2;duplicate_for_same_parent_sequence
9;1;9;9;diversification;3;2a8792c24c59;move;;;30;25;;;;;;;;;;True;False;False;False;;ok;17632.642532183247;15447.63639663029;15447.63639663029;15447.63639663029;50;15447.63639663029;440.4382;2185.006135552956;Evaluated;8.7888;2.4259;64;True;2;duplicate_for_same_parent_sequence
9;1;9;10;diversification;3;2a8792c24c59;move;;;60;45;;;;;;;;;;True;False;False;True;;ok;15676.635483106571;15447.63639663029;15447.63639663029;15447.63639663029;51;15447.63639663029;451.4069;228.99908647628035;Evaluated;8.7424;2.2237;64;True;2;duplicate_for_same_parent_sequence
9;1;9;;diversification;4;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15447.63639663029;15447.63639663029;51;15447.63639663029;451.4077;;IterationSummary;;;;;;
10;1;10;1;diversification;4;2a8792c24c59;move;;;15;2;;;;;;;;;;True;False;False;True;;ok;15631.38099514492;15447.63639663029;15447.63639663029;15447.63639663029;52;15447.63639663029;459.1586;183.74459851462962;Evaluated;5.5231;2.2222;64;True;1;
10;1;10;2;diversification;4;2a8792c24c59;move;;;30;15;;;;;;;;;;True;False;False;True;;ok;18082.125698521424;15447.63639663029;15447.63639663029;15447.63639663029;53;15447.63639663029;470.895;2634.4893018911334;Evaluated;9.1056;2.6302;64;True;2;duplicate_for_same_parent_sequence
10;1;10;3;diversification;4;2a8792c24c59;swap;35;42;;;;;;;;;;;;True;False;False;False;;ok;15447.63639663029;15447.63639663029;15447.63639663029;15447.63639663029;54;15447.63639663029;478.3355;0.0;Evaluated;5.2094;2.2305;64;True;1;
10;1;10;4;diversification;4;2a8792c24c59;move;;;35;20;;;;;;;;;;True;False;False;True;;ok;16905.617052057532;15447.63639663029;15447.63639663029;15447.63639663029;55;15447.63639663029;489.7024;1457.9806554272418;Evaluated;8.9325;2.4339;64;True;2;duplicate_for_same_parent_sequence
10;1;10;5;diversification;4;2a8792c24c59;swap;10;20;;;;;;;;;;;;True;False;False;False;;ok;17418.161096176216;15447.63639663029;15447.63639663029;15447.63639663029;56;15447.63639663029;504.4492;1970.5246995459256;Evaluated;12.3187;2.4275;64;True;3;duplicate_for_same_parent_sequence
10;1;10;6;diversification;4;2a8792c24c59;move;;;50;32;;;;;;;;;;True;False;False;True;;ok;15442.33313818066;15447.63639663029;15447.63639663029;15447.63639663029;57;15447.63639663029;512.063;-5.303258449630448;Evaluated;5.3891;2.224;64;True;1;
10;1;10;7;diversification;4;2a8792c24c59;move;;;50;30;;;;;;;;;;True;False;False;True;;ok;15478.1124058299;15447.63639663029;15447.63639663029;15447.63639663029;58;15447.63639663029;519.4801;30.476009199608598;Evaluated;5.1883;2.2282;64;True;1;
10;1;10;8;diversification;4;2a8792c24c59;move;;;20;15;;;;;;;;;;True;False;False;False;;ok;16681.122463732347;15447.63639663029;15447.63639663029;15447.63639663029;59;15447.63639663029;527.1127;1233.486067102056;Evaluated;5.2028;2.4291;64;True;1;
10;1;10;9;diversification;4;2a8792c24c59;move;;;28;15;;;;;;;;;;True;False;False;True;;ok;17412.7199303803;15447.63639663029;15447.63639663029;15447.63639663029;60;15447.63639663029;535.0991;1965.0835337500084;Evaluated;5.5576;2.4281;64;True;1;
10;1;10;10;diversification;4;2a8792c24c59;move;;;45;30;;;;;;;;;;True;False;False;True;;ok;15960.531487546164;15447.63639663029;15447.63639663029;15447.63639663029;61;15447.63639663029;542.4713;512.8950909158739;Evaluated;5.1449;2.2266;64;True;1;
10;1;10;;diversification;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15442.33313818066;15442.33313818066;61;15442.33313818066;542.4776;;IterationSummary;;;;;;
11;1;11;1;normal;0;4b0de5359445;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;18202.952564095547;15442.33313818066;15442.33313818066;15442.33313818066;62;15442.33313818066;550.8789;2760.619425914887;Evaluated;5.7638;2.6307;64;True;1;
11;1;11;2;normal;0;4b0de5359445;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;17128.338942563016;15442.33313818066;15442.33313818066;15442.33313818066;63;15442.33313818066;558.485;1686.0058043823556;Evaluated;5.1735;2.4296;64;True;1;
11;1;11;3;normal;0;4b0de5359445;reinsert_block;;;;;;;35;42;10;;;;;True;False;False;True;;ok;17355.875556356066;15442.33313818066;15442.33313818066;15442.33313818066;64;15442.33313818066;566.3693;1913.542418175406;Evaluated;5.4521;2.4311;64;True;1;
11;1;11;4;normal;0;4b0de5359445;move;;;50;32;;;;;;;;;;True;False;False;True;;ok;16479.43854048726;15442.33313818066;15442.33313818066;15442.33313818066;65;15442.33313818066;574.0571;1037.105402306599;Evaluated;5.2516;2.4332;64;True;1;
11;1;11;5;normal;0;4b0de5359445;move;;;10;2;;;;;;;;;;True;False;False;False;;ok;17506.732675986073;15442.33313818066;15442.33313818066;15442.33313818066;66;15442.33313818066;581.5784;2064.3995378054133;Evaluated;5.0855;2.4329;64;True;1;
11;1;11;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15442.33313818066;15442.33313818066;66;15442.33313818066;581.5816;;IterationSummary;;;;;;
12;1;12;1;normal;1;4b0de5359445;move;;;8;3;;;;;;;;;;True;False;False;False;;ok;17909.06336310849;15442.33313818066;15442.33313818066;15442.33313818066;67;15442.33313818066;593.1264;2466.730224927829;Evaluated;9.096;2.4319;64;True;2;duplicate_for_same_parent_sequence
12;1;12;2;normal;1;4b0de5359445;swap;17;25;;;;;;;;;;;;True;False;False;False;;ok;15442.33313818066;15442.33313818066;15442.33313818066;15442.33313818066;68;15442.33313818066;600.5691;0.0;Evaluated;5.2134;2.2262;64;True;1;
12;1;12;3;normal;1;4b0de5359445;reinsert_block;;;;;;;35;40;12;;;;;True;False;False;True;;ok;17597.366196782306;15442.33313818066;15442.33313818066;15442.33313818066;69;15442.33313818066;608.3379;2155.033058601646;Evaluated;5.3424;2.4256;64;True;1;
12;1;12;4;normal;1;4b0de5359445;move;;;60;52;;;;;;;;;;True;False;False;False;;ok;15817.69525165193;15442.33313818066;15442.33313818066;15442.33313818066;70;15442.33313818066;615.8025;375.3621134712703;Evaluated;5.232;2.2297;64;True;1;
12;1;12;5;normal;1;4b0de5359445;move;;;43;15;;;;;;;;;;True;False;False;True;;ok;17367.260435641056;15442.33313818066;15442.33313818066;15442.33313818066;71;15442.33313818066;623.3995;1924.9272974603955;Evaluated;5.1635;2.4309;64;True;1;
12;1;12;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15442.33313818066;15442.33313818066;71;15442.33313818066;623.4032;;IterationSummary;;;;;;
13;1;13;1;normal;2;4b0de5359445;move;;;8;2;;;;;;;;;;True;False;False;False;;ok;17007.863736078718;15442.33313818066;15442.33313818066;15442.33313818066;72;15442.33313818066;634.9129;1565.5305978980577;Evaluated;9.0709;2.4263;64;True;2;duplicate_for_same_parent_sequence
13;1;13;2;normal;2;4b0de5359445;move;;;35;20;;;;;;;;;;True;False;False;True;;ok;17351.827804418932;15442.33313818066;15442.33313818066;15442.33313818066;73;15442.33313818066;646.4448;1909.4946662382717;Evaluated;9.099;2.43;64;True;2;duplicate_for_same_parent_sequence
13;1;13;3;normal;2;4b0de5359445;move;;;38;25;;;;;;;;;;True;False;False;True;;ok;17635.06925991726;15442.33313818066;15442.33313818066;15442.33313818066;74;15442.33313818066;657.7839;2192.7361217366015;Evaluated;8.9108;2.4256;64;True;2;duplicate_for_same_parent_sequence
13;1;13;4;normal;2;4b0de5359445;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15441.961968722531;15442.33313818066;15442.33313818066;15442.33313818066;75;15442.33313818066;665.0156;-0.37116945812886115;Evaluated;5.0037;2.2253;64;True;1;
13;1;13;5;normal;2;4b0de5359445;move;;;20;35;;;;;;;;;;True;False;False;True;;ok;17341.19878674879;15442.33313818066;15442.33313818066;15442.33313818066;76;15442.33313818066;672.6246;1898.8656485681313;Evaluated;5.1815;2.4265;64;True;1;
13;1;13;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15441.961968722531;15441.961968722531;76;15441.961968722531;672.6375;;IterationSummary;;;;;;
14;1;14;1;normal;0;4eff5e95edb9;move;;;5;0;;;;;;;;;;True;False;False;False;;ok;16789.867468320976;15441.961968722531;15441.961968722531;15441.961968722531;77;15441.961968722531;680.555;1347.9054995984443;Evaluated;5.4849;2.4252;64;True;1;
14;1;14;2;normal;0;4eff5e95edb9;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;17291.856495509226;15441.961968722531;15441.961968722531;15441.961968722531;78;15441.961968722531;688.0133;1849.8945267866948;Evaluated;5.0291;2.4278;64;True;1;
14;1;14;3;normal;0;4eff5e95edb9;reinsert_block;;;;;;;35;40;12;;;;;True;False;False;True;;ok;17447.282157488702;15441.961968722531;15441.961968722531;15441.961968722531;79;15441.961968722531;696.2508;2005.3201887661708;Evaluated;5.8067;2.4279;64;True;1;
14;1;14;4;normal;0;4eff5e95edb9;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15447.318050164513;15441.961968722531;15441.961968722531;15441.961968722531;80;15441.961968722531;703.5998;5.356081441981587;Evaluated;5.1206;2.2255;64;True;1;
14;1;14;5;normal;0;4eff5e95edb9;move;;;8;3;;;;;;;;;;True;False;False;False;;ok;17460.59033346617;15441.961968722531;15441.961968722531;15441.961968722531;81;15441.961968722531;711.0623;2018.6283647436394;Evaluated;5.0368;2.425;64;True;1;
14;1;14;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15441.961968722531;15441.961968722531;81;15441.961968722531;711.0659;;IterationSummary;;;;;;
15;1;15;1;normal;1;4eff5e95edb9;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;17754.479534453236;15441.961968722531;15441.961968722531;15441.961968722531;82;15441.961968722531;718.889;2312.5175657307045;Evaluated;5.379;2.4304;64;True;1;
15;1;15;2;normal;1;4eff5e95edb9;swap;18;25;;;;;;;;;;;;True;False;False;False;;ok;16439.84692091444;15441.961968722531;15441.961968722531;15441.961968722531;83;15441.961968722531;726.5593;997.8849521919074;Evaluated;5.2347;2.4324;64;True;1;
15;1;15;3;normal;1;4eff5e95edb9;move;;;8;2;;;;;;;;;;True;False;False;False;;ok;16555.34441385443;15441.961968722531;15441.961968722531;15441.961968722531;84;15441.961968722531;737.9171;1113.3824451318978;Evaluated;8.918;2.4371;64;True;2;duplicate_for_same_parent_sequence
15;1;15;4;normal;1;4eff5e95edb9;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15442.33313818066;15441.961968722531;15441.961968722531;15441.961968722531;85;15441.961968722531;745.4232;0.37116945812886115;Evaluated;5.2733;2.2303;64;True;1;
15;1;15;5;normal;1;4eff5e95edb9;move;;;30;25;;;;;;;;;;True;False;False;False;;ok;17623.687351940738;15441.961968722531;15441.961968722531;15441.961968722531;86;15441.961968722531;753.3368;2181.725383218207;Evaluated;5.4843;2.4267;64;True;1;
15;1;15;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15441.961968722531;15441.961968722531;86;15441.961968722531;753.3402;;IterationSummary;;;;;;
16;1;16;1;normal;2;4eff5e95edb9;move;;;20;10;;;;;;;;;;True;False;False;True;;ok;17731.396001206394;15441.961968722531;15441.961968722531;15441.961968722531;87;15441.961968722531;772.7005;2289.434032483863;Evaluated;16.925;2.4272;64;True;3;duplicate_for_same_parent_sequence
16;1;16;2;normal;2;4eff5e95edb9;swap;17;25;;;;;;;;;;;;True;False;False;False;;ok;15441.961968722531;15441.961968722531;15441.961968722531;15441.961968722531;88;15441.961968722531;780.1411;0.0;Evaluated;5.2136;2.2244;64;True;1;
16;1;16;3;normal;2;4eff5e95edb9;move;;;38;36;;;;;;;;;;True;False;False;False;;ok;16390.413389670342;15441.961968722531;15441.961968722531;15441.961968722531;89;15441.961968722531;791.5606;948.4514209478111;Evaluated;8.9891;2.4271;64;True;2;duplicate_for_same_parent_sequence
16;1;16;4;normal;2;4eff5e95edb9;move;;;60;55;;;;;;;;;;True;False;False;False;;ok;15519.598918535079;15441.961968722531;15441.961968722531;15441.961968722531;90;15441.961968722531;802.1952;77.63694981254775;Evaluated;8.4031;2.2276;64;True;2;duplicate_for_same_parent_sequence
